time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010489004723	9.11779	-12.8358	-2.64187	0.908808	-1.05913	radar	0.102738	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839
1477010489059717	8.97835	-12.9497	-2.93657	0.822829	-1.13382	lidar	0.0395342	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838
1477010489114674	8.82148	-13.0103	-2.3696	0.379275	-3.96453	radar	1.62184	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806
1477010489169631	8.66186	-13.0396	-2.64553	0.142752	-4.03366	lidar	0.0176931	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806
1477010489219633	8.64899	-13.0434	-0.786218	0.104195	-2.85559	radar	0.875185	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991
1477010489269636	8.45912	-13.1399	-1.77089	0.176598	-1.46351	lidar	2.1639	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999
1477010489319687	8.29774	-13.1422	-3.74959	-0.145828	-3.05443	radar	1.62249	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985
1477010489369738	8.14288	-13.136	-3.64647	-0.313237	-3.12134	lidar	0.022616	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985
1477010489424683	8.039	-13.1436	-1.73929	-0.345687	-2.26436	radar	0.916104	7.9999	-13.1879	8	-13.2	-2.73	-0.910004
1477010489479628	7.86793	-13.2032	-2.14977	-0.235356	-1.44637	lidar	0.323799	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004
1477010489534731	7.71535	-13.1669	-2.99652	-0.338625	-1.62841	radar	0.311959	7.57824	-13.1345	7.65	-13.25	-3.62957	0
1477010489589835	7.48234	-13.2131	-3.4827	-0.15669	-0.646125	lidar	0.289638	7.45422	-13.2433	7.45	-13.25	-3.62953	0
1477010489644778	7.32082	-13.2186	-3.28141	-0.1183	-0.301273	radar	0.0583928	7.33241	-13.2718	7.3	-13.25	-2.7301	0
1477010489699722	7.14175	-13.2447	-3.40453	-0.112258	-0.218399	lidar	0.0127761	7.13166	-13.2372	7.15	-13.25	-2.73007	0
1477010489754727	6.97441	-13.2277	-3.40319	-0.150438	-0.322725	radar	0.0471326	6.97467	-13.1643	7	-13.25	-2.72703	0
1477010489809733	6.83285	-13.23	-3.16636	-0.210708	-0.489628	lidar	0.0332172	6.84852	-13.2404	6.85	-13.25	-2.727	0
1477010489864730	6.66108	-13.1966	-3.6672	-0.300571	-0.93642	radar	0.157504	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144
1477010489919727	6.53451	-13.1518	-3.31123	-0.442329	-1.30201	lidar	0.0691177	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144
1477010489974732	6.37774	-13.0726	-3.33069	-0.533452	-1.35621	radar	0.283324	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994
1477010490029738	6.23751	-13.0226	-3.24302	-0.603403	-1.34843	lidar	0.0506844	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995
1477010490084683	6.11294	-12.9595	-2.84303	-0.637696	-1.14331	radar	0.0576678	6.09711	-13.0021	6.1	-13	-2.73	0.910004
1477010490139629	5.95807	-12.9313	-2.93023	-0.582043	-0.705227	lidar	0.0898715	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996
1477010490189750	5.84599	-12.8875	-3.02469	-0.585554	-0.636455	radar	0.655222	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759
1477010490239871	5.68727	-12.8475	-3.24527	-0.524276	-0.286332	lidar	0.0707813	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758
1477010490294818	5.55257	-12.7688	-3.51407	-0.58684	-0.544889	radar	0.155515	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994
1477010490349765	5.45161	-12.6616	-3.34326	-0.759516	-1.04959	lidar	0.142897	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994
1477010490404794	5.33409	-12.5429	-3.237	-0.835358	-1.09109	radar	0.172324	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723
1477010490459824	5.24215	-12.4394	-3.15769	-0.933324	-1.2367	lidar	0.0105548	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721
1477010490514793	5.13753	-12.323	-3.41414	-0.970852	-1.13927	radar	0.159458	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192
1477010490569762	4.96874	-12.2469	-3.47652	-0.815068	-0.32522	lidar	0.16705	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921
1477010490624800	4.875	-12.1538	-2.95053	-0.819752	-0.234272	radar	0.0874228	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693
1477010490679838	4.82414	-12.046	-2.794	-0.971485	-0.739966	lidar	0.065393	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692
1477010490734847	4.7287	-11.8965	-3.87073	-1.04781	-0.922987	radar	0.35993	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684
1477010490789856	4.63762	-11.755	-3.86157	-1.09262	-0.901664	lidar	0.000721326	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683
1477010490844803	4.57172	-11.6189	-2.861	-1.14184	-0.871319	radar	0.621226	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994
1477010490899751	4.52845	-11.5166	-2.74194	-1.20033	-0.916752	lidar	0.0519679	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992
1477010490954743	4.46068	-11.3223	-4.08027	-1.25848	-0.930934	radar	0.374404	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689
1477010491009736	4.44298	-11.1474	-4.0368	-1.38272	-1.20641	lidar	0.0249531	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686
1477010491064728	4.44138	-11.0398	-2.83111	-1.48434	-1.41158	radar	0.771969	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845
1477010491119720	4.3864	-10.9397	-2.66265	-1.39986	-0.815474	lidar	0.0969701	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844
1477010491174701	4.3753	-10.8011	-2.60333	-1.4608	-0.89405	radar	0.189282	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823
1477010491229683	4.41214	-10.6683	-2.69628	-1.61193	-1.26888	lidar	0.0408197	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819
1477010491279664	4.41316	-10.5095	-3.68416	-1.60285	-0.869221	radar	0.249799	4.45256	-10.5332	4.45	-10.5	0	3.00113
1477010491329645	4.44712	-10.3579	-3.71944	-1.65914	-0.916881	lidar	0.0034124	4.44692	-10.3512	4.45	-10.35	0	3.00113
1477010491379669	4.47913	-10.1881	-3.50968	-1.74329	-1.15437	radar	0.537542	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855
1477010491429693	4.54927	-10.0425	-3.56571	-1.83458	-1.27657	lidar	0.00593167	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856
1477010491479780	4.59519	-9.88123	-3.72026	-1.86362	-1.09927	radar	0.0305671	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948
1477010491529867	4.66057	-9.74133	-3.61497	-1.89168	-0.994734	lidar	0.00972039	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479
1477010491584756	4.73042	-9.60838	-2.70659	-2.02925	-1.64917	radar	0.650784	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187
1477010491639645	4.76579	-9.53306	-2.31445	-2.01472	-1.2498	lidar	0.0848977	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186
1477010491694709	4.81884	-9.37421	-3.61745	-1.89579	-0.111643	radar	0.607594	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411
1477010491749773	4.87965	-9.23797	-3.39347	-1.84776	0.105519	lidar	0.0331394	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241
1477010491804763	4.94579	-9.08627	-3.15109	-1.88464	-0.159444	radar	0.0785734	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776
1477010491859753	5.03713	-8.95269	-3.18098	-1.91726	-0.24599	lidar	0.0144834	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777
1477010491914804	5.11356	-8.79742	-3.26192	-1.95483	-0.372983	radar	0.0787893	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476
1477010491969855	5.24764	-8.64521	-3.52111	-2.05122	-0.659796	lidar	0.0388001	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475
1477010492024752	5.36093	-8.52819	-3.02852	-2.21135	-1.42437	radar	0.145599	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216
1477010492079650	5.44855	-8.44304	-2.74602	-2.24044	-1.25291	lidar	0.0361602	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157
1477010492134713	5.50069	-8.32663	-3.04974	-2.03794	0.524104	radar	0.542997	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609
1477010492189776	5.55368	-8.2255	-2.6327	-1.97056	0.663491	lidar	0.0475881	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161
1477010492244751	5.61193	-8.19276	-0.809705	-2.10451	-0.609248	radar	1.09702	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902
1477010492299727	5.77955	-8.06801	-1.85282	-2.39332	-1.73171	lidar	0.859258	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899
1477010492354717	5.76777	-8.01404	-1.67607	-1.7649	2.44222	radar	2.81518	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777
1477010492409707	5.90556	-7.76553	-3.35744	-1.6673	2.57496	lidar	1.82304	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777
1477010492464731	5.94664	-7.7314	-1.10035	-1.71487	1.43461	radar	1.89351	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739
1477010492519755	6.08575	-7.58372	-1.85673	-1.96827	0.0154901	lidar	2.09179	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739
1477010492574809	6.18022	-7.48791	-2.0227	-2.15086	-0.780271	radar	0.639438	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641
1477010492629864	6.37898	-7.36814	-2.98566	-2.49464	-1.87837	lidar	0.541828	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638
1477010492684838	6.49243	-7.28885	-2.91472	-2.45651	-1.00457	radar	0.430251	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904
1477010492739812	6.67597	-7.13	-3.71073	-2.47596	-0.662029	lidar	0.44129	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904
1477010492794737	6.80748	-7.00144	-3.47997	-2.41503	0.0651193	radar	0.121363	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066
1477010492849663	6.93009	-6.90763	-3.2015	-2.43243	0.0826002	lidar	0.30859	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065
1477010492899667	7.06644	-6.82091	-3.44264	-2.59623	-1.39959	radar	0.497352	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984
1477010492949671	7.22815	-6.72561	-3.60731	-2.66449	-1.37286	lidar	0.0689641	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984
1477010492999702	7.246	-6.67144	-1.14915	-2.50674	0.707349	radar	2.22182	7.234	-6.59525	7.3	-6.65	0.999384	1.99876
1477010493049734	7.32297	-6.57331	-1.61885	-2.39925	1.09727	lidar	0.155924	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874
1477010493104730	7.36842	-6.66351	-1.84575	-3.41018	-6.4963	radar	13.4711	7.67988	-6.69347	7.5	-6.55	2.72747	0
1477010493159727	7.59608	-6.63446	-3.08907	-3.68037	-6.23569	lidar	0.86184	7.64389	-6.55777	7.65	-6.55	2.72745	0
1477010493214786	7.62315	-6.65531	-0.587847	-4.01476	-6.22157	radar	2.28243	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624
1477010493269845	7.72782	-6.54706	-0.124435	-3.95076	-4.5838	lidar	4.25368	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624
1477010493324861	7.79095	-6.57594	-1.61982	-4.09344	-4.21907	radar	1.9919	7.9171	-6.24084	8	-6.3	2.72648	0.908821
1477010493379878	7.96013	-6.46056	-1.20895	-3.35387	-0.801229	lidar	6.80064	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817
1477010493434854	8.02942	-6.40553	-0.564321	-2.96115	0.679274	radar	2.21375	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847
1477010493489831	8.20834	-6.18013	-1.83429	-1.49748	4.83039	lidar	6.24455	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844
1477010493544847	8.22871	-6.2271	0.569409	-1.91246	2.31463	radar	3.48739	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883
1477010493599864	8.38068	-6.10778	-1.35564	-2.47097	-0.161719	lidar	8.56431	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817
1477010493654873	8.43071	-6.10422	-1.37734	-2.07072	1.11482	radar	2.65406	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788
1477010493709882	8.55451	-5.81446	-4.91063	-1.60089	2.65693	lidar	8.65681	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788
1477010493764805	8.77647	-5.69437	-5.05007	-2.48998	-0.0488594	radar	1.49693	8.91028	-5.47662	9	-5.55	2.73109	1.82073
1477010493819729	9.10225	-5.5213	-6.33357	-2.6653	-0.421005	lidar	0.614491	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072
1477010493874736	9.24814	-5.31736	-5.45388	-2.3545	1.22767	radar	0.527852	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795
1477010493929744	9.36643	-5.22906	-4.33436	-2.42477	0.721467	lidar	0.384117	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793
1477010493984708	9.52411	-5.09965	-4.27962	-2.47689	0.0221353	radar	0.128701	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937
1477010494039673	9.64879	-5.02087	-3.60444	-2.54442	-0.264179	lidar	0.129308	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935
1477010494089740	9.71422	-4.95126	-1.77619	-2.38737	1.3647	radar	1.38673	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733
1477010494139808	9.75944	-4.86004	-1.85799	-2.3002	1.44727	lidar	0.0193297	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731
1477010494194838	9.84733	-4.79351	-2.79131	-2.52078	-0.599867	radar	1.20073	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719
1477010494249869	9.95005	-4.67734	-2.81881	-2.53973	-0.546291	lidar	0.0256385	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717
1477010494304801	10.0544	-4.58502	-2.47757	-2.51785	-0.186593	radar	0.121422	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043
1477010494359734	10.1492	-4.45816	-2.66339	-2.47385	0.0406758	lidar	0.0307435	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042
1477010494414745	10.2967	-4.36399	-3.69365	-2.63515	-1.0135	radar	0.405295	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782
1477010494469757	10.445	-4.24658	-3.7037	-2.69203	-1.01611	lidar	0.00144211	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178
1477010494524777	10.4892	-4.1405	-1.18984	-2.48051	0.818296	radar	1.94936	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628
1477010494579797	10.5493	-3.98964	-1.74356	-2.26175	1.48913	lidar	0.224171	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628
1477010494634760	10.6297	-3.89862	-2.68199	-2.38058	0.228532	radar	0.50653	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911
1477010494689724	10.7435	-3.68208	-3.47104	-2.23362	0.716505	lidar	0.19676	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908
1477010494744718	10.8596	-3.55606	-3.65408	-2.33566	-0.131389	radar	0.119466	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838
1477010494799712	10.9489	-3.45455	-3.17903	-2.39489	-0.321536	lidar	0.0603052	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838
1477010494854745	10.9932	-3.36098	-1.54737	-2.24582	1.07587	radar	0.906998	11.0183	-3.30073	11	-3.3	0.908549	2.72563
1477010494909778	11.0523	-3.18268	-2.22018	-2.04206	1.73439	lidar	0.251438	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564
1477010494964791	11.0989	-3.07733	-2.40964	-2.06196	0.97132	radar	0.13008	11.1054	-3.01303	11.1	-3	0.90888	2.72663
1477010495019805	11.1606	-2.87866	-3.04562	-1.9632	1.09323	lidar	0.143305	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661
1477010495074751	11.2148	-2.72388	-3.11101	-1.93208	0.855889	radar	0.035568	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995
1477010495129697	11.2598	-2.54725	-3.21533	-1.87847	0.873802	lidar	0.0100748	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995
1477010495184782	11.2393	-2.36949	-2.86209	-1.38283	4.6792	radar	3.00612	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306
1477010495239868	11.1813	-2.23665	-2.77472	-1.12605	4.67436	lidar	0.00934239	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304
1477010495294756	11.2287	-2.31013	1.28594	-1.05004	3.19538	radar	3.32644	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284
1477010495349645	11.2664	-2.17982	0.478743	-1.02418	2.33371	lidar	3.89846	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281
1477010495404793	11.244	-2.10741	-0.69271	-0.983459	1.94072	radar	1.31598	11.224	-1.77367	11.35	-1.8	0	2.71996
1477010495459942	11.2171	-1.93777	-1.32772	-1.02138	1.41017	lidar	6.73829	11.3661	-1.64386	11.35	-1.65	0	2.71993
1477010495514797	11.1959	-1.8704	-1.10063	-1.18125	0.488081	radar	1.54294	11.2691	-1.47976	11.35	-1.5	0	2.73448
1477010495569653	11.2552	-1.58284	-2.87869	-2.35095	-3.44372	lidar	5.56757	11.3391	-1.34511	11.35	-1.35	0	2.73446
1477010495619661	11.1441	-1.54497	-0.93288	-1.40116	0.400514	radar	3.0671	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952
1477010495669670	11.0353	-1.29315	-3.13162	-0.710294	2.63552	lidar	5.60116	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949
1477010495719666	10.9725	-1.22265	-2.74371	-0.833616	1.75243	radar	1.19202	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024
1477010495769663	11.0178	-0.901845	-3.98049	-1.68326	-1.13356	lidar	3.08958	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021
1477010495824677	10.881	-0.779744	-3.73762	-1.09435	1.52226	radar	1.04168	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773
1477010495879691	10.7849	-0.584517	-3.90224	-1.01425	1.72333	lidar	0.269324	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773
1477010495934684	10.7072	-0.452922	-3.30846	-0.982964	1.34403	radar	0.249871	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184
1477010495989678	10.6396	-0.336782	-3.05073	-0.864283	1.63573	lidar	0.0799132	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839
1477010496039672	10.4924	-0.205434	-4.62208	-0.626947	2.72881	radar	0.819664	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024
1477010496089667	10.3344	-0.146686	-4.24137	-0.363312	3.30286	lidar	0.120022	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022
1477010496139654	10.22	-0.115321	-2.69505	-0.19781	3.21156	radar	0.55071	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027
1477010496189641	10.1129	-0.0613837	-2.6882	-0.109245	2.93542	lidar	0.0680784	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027
1477010496239639	10.0138	-0.0394888	-2.367	-0.000837227	2.78453	radar	0.107233	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004
1477010496289638	9.91866	0.0171334	-2.334	-0.0371426	2.11255	lidar	0.182043	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003
1477010496339634	9.77636	0.0200239	-3.33348	0.0506553	2.04098	radar	0.294013	9.8478	0.0279858	9.8	0.0500011	-3.00025	0
1477010496389630	9.64533	0.026947	-3.30906	0.0877862	1.80176	lidar	0.0167793	9.65029	0.0372757	9.65	0.0500011	-3.00024	0
1477010496439659	9.49422	0.0378839	-3.59182	0.0856673	1.43911	radar	0.126189	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409
1477010496489688	9.34431	0.104001	-3.50771	-0.0731988	0.595601	lidar	0.198728	9.33515	0.138463	9.35	0.15	-2.99825	0.999409
1477010496544659	9.24999	0.122425	-2.46358	-0.0780389	0.436423	radar	0.758825	9.46113	0.134275	9.25	0.15	-1.81915	0
1477010496599631	9.13675	0.152229	-2.46612	-0.105684	0.248093	lidar	0.012371	9.13787	0.161547	9.15	0.15	-1.81913	0
1477010496649643	8.98298	0.173194	-3.47922	-0.102445	0.232516	radar	0.246478	9.02723	0.196492	9	0.2	-2.99927	0.99976
1477010496699655	8.83467	0.232112	-3.55061	-0.201642	-0.190804	lidar	0.0607161	8.82128	0.250523	8.85	0.25	-2.99927	0.99976
1477010496749676	8.67448	0.257381	-3.75833	-0.182838	-0.0650816	radar	0.0142408	8.67607	0.247512	8.7	0.25	-2.99873	0
1477010496799698	8.53112	0.260607	-3.63412	-0.0998898	0.26532	lidar	0.0519408	8.54916	0.247046	8.55	0.25	-2.99871	0
1477010496854669	8.38255	0.269035	-3.22085	-0.0637322	0.343739	radar	0.0781761	8.44086	0.253341	8.4	0.25	-2.72872	0
1477010496909640	8.23176	0.265746	-3.20953	-0.0037179	0.500385	lidar	0.00787873	8.2302	0.258614	8.25	0.25	-2.72871	0
1477010496959655	8.07914	0.243963	-3.47882	0.0784669	0.733287	radar	0.0662663	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997
1477010497009670	7.9394	0.160065	-3.44995	0.291957	1.43543	lidar	0.152025	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997
1477010497059653	7.78238	0.128934	-3.7512	0.301563	1.15139	radar	0.0592848	7.82213	0.149733	7.8	0.15	-3.00101	0
1477010497109637	7.63311	0.124954	-3.59105	0.21517	0.582701	lidar	0.103645	7.63383	0.15164	7.65	0.15	-3.00099	0
1477010497164643	7.48161	0.0892593	-3.24724	0.235046	0.549251	radar	0.0291452	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982
1477010497219650	7.34	0.0580148	-3.17053	0.227327	0.400088	lidar	0.0157073	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974
1477010497269642	7.22182	0.0114348	-2.67496	0.293131	0.62559	radar	0.174548	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016
1477010497319635	7.12609	-0.0471218	-2.64086	0.36952	0.800653	lidar	0.0460719	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015
1477010497374674	6.94394	-0.123876	-3.68676	0.402653	0.697225	radar	0.618702	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169
1477010497429714	6.81748	-0.223745	-3.58799	0.49574	0.910546	lidar	0.120047	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688
1477010497479687	6.75448	-0.337749	-2.38887	0.747799	1.96589	radar	0.528355	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107
1477010497529660	6.71051	-0.435941	-2.36267	0.877026	2.07241	lidar	0.0877826	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107
1477010497579656	6.60362	-0.523872	-3.45801	0.735514	0.655027	radar	0.783372	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017
1477010497629652	6.51887	-0.63125	-3.26592	0.744452	0.549398	lidar	0.0646768	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017
1477010497679658	6.46075	-0.76732	-2.55044	0.961127	1.63936	radar	0.419999	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963
1477010497729664	6.42322	-0.9303	-2.89496	1.13966	2.00961	lidar	0.142844	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963
1477010497779665	6.36893	-1.05764	-3.07432	1.15215	1.44105	radar	0.0797586	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995
1477010497829667	6.32686	-1.22499	-3.27393	1.24264	1.47313	lidar	0.0783435	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992
1477010497879645	6.32233	-1.39365	-3.29513	1.45277	2.37624	radar	0.808806	6.5527	-1.43518	6.35	-1.4	0	-3.00132
1477010497929624	6.32359	-1.54997	-3.2376	1.57639	2.38049	lidar	0.0570374	6.35503	-1.55184	6.35	-1.55	0	-3.00129
1477010497984639	6.31829	-1.63811	-1.91325	1.58436	1.33945	radar	0.469383	6.33086	-1.6454	6.35	-1.65	0	-1.81769
1477010498039654	6.31458	-1.74148	-1.91955	1.66484	1.35535	lidar	0.049465	6.34356	-1.7483	6.35	-1.75	0	-1.81769
1477010498089657	6.32389	-1.91182	-3.2035	1.7606	1.70751	radar	0.421994	6.34522	-1.96081	6.35	-1.95	0	-3.99976
1477010498139661	6.33133	-2.09593	-3.46073	1.79085	1.43972	lidar	0.0738628	6.34095	-2.12276	6.35	-2.15	0	-3.99972
1477010498189661	6.31508	-2.23365	-2.5661	1.69809	0.412058	radar	0.388408	6.3068	-2.23646	6.35	-2.25	0	-2
1477010498239662	6.32016	-2.34732	-2.50499	1.74578	0.50893	lidar	0.0481087	6.34785	-2.35274	6.35	-2.35	0	-1.99998
1477010498289662	6.3234	-2.47734	-2.67651	1.75524	0.478883	radar	0.0578697	6.26272	-2.46894	6.35	-2.5	0	-3
1477010498339662	6.32995	-2.62	-2.81605	1.76385	0.395842	lidar	0.0977934	6.36265	-2.64414	6.35	-2.65	0	-3
1477010498389660	6.37523	-2.77573	-3.72207	1.90948	1.20792	radar	0.328446	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012
1477010498439659	6.42786	-2.93937	-3.71766	1.99606	1.30149	lidar	0.0724279	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009
1477010498489695	6.48687	-3.11873	-3.84499	2.02575	1.14125	radar	0.0398659	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712
1477010498539731	6.53728	-3.32773	-4.11566	2.00041	0.777936	lidar	0.120898	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712
1477010498594681	6.5817	-3.46664	-2.76709	1.97808	0.242401	radar	0.474252	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983
1477010498649631	6.63134	-3.57043	-2.58694	2.0572	0.513361	lidar	0.036365	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984
1477010498699664	6.70047	-3.70443	-3.30637	2.11497	0.731306	radar	0.122486	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802
1477010498749697	6.75774	-3.84328	-3.33339	2.12579	0.625218	lidar	0.00490051	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802
1477010498804730	6.80337	-3.97987	-3.04125	2.09095	0.329278	radar	0.370324	6.65288	-3.91672	6.8	-4	0.908549	-2.72564
1477010498859764	6.85077	-4.13749	-3.17383	2.05551	0.118011	lidar	0.0312048	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561
1477010498914716	6.89356	-4.26133	-2.54295	2.00991	-0.187502	radar	0.138642	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977
1477010498969669	6.94095	-4.35356	-2.42195	2.07136	0.0834776	lidar	0.027016	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975
